text,score,label
每周四的甜甜圈供应到饱,0.9975749850273132,Positive
谢谢你 再见 祝你好运,0.5556674003601074,Positive
成龙！,0.7454915642738342,Positive
是时候遛遛狗了,0.6010884046554565,Positive
-喂-是弹跳龙吗？,0.9273409247398376,Negative
-是我 勇敢猎狗-小玉？,0.5971992611885071,Negative
聪明的老山羊正在附近转悠,0.936891496181488,Negative
-你说什么啊？-老兔子的耳朵很长,0.9881497621536255,Negative
你到底在说什么？,0.9949144124984741,Negative
今天是老爹生日,0.9357963800430298,Positive
你在哪,0.6696178913116455,Positive
我坐的航班在巴伐利亚滞留了,0.9947808384895325,Negative
我也不想待在这儿…,0.9930596351623535,Negative
龙叔 今天过生日的又不是你,0.9324682354927063,Positive
别担心 小玉,0.6838075518608093,Positive
等我回去 我们有足够的时间给老爹准备惊喜,0.9977853298187256,Positive
酷 那你要送他什么礼物,0.8387042880058289,Positive
飞往旧金山的19号航班现在开始登机,0.9271867275238037,Negative
我该登机了 一会儿见 拜拜,0.9689418077468872,Negative
巧克力 奶酪 背带裤,0.651019811630249,Positive
巴伐利亚,0.8154137134552002,Negative
小玉,0.8620415925979614,Negative
小玉,0.8620415925979614,Negative
小玉,0.8620415925979614,Negative
老爹 你吓死我了,0.9569212198257446,Positive
这么大的摇滚声把顾客都吓跑了,0.9833256006240845,Negative
这可是嘻哈 切,0.8121873736381531,Negative
来吧 老爹选手我来教你一些舞蹈动作,0.9717288613319397,Positive
我跳这种舞会散架的,0.9978261590003967,Negative
你可以的,0.5832542181015015,Positive
只要跟着节奏动起来就行了,0.9520665407180786,Positive
我会像这个古董一样散架的,0.9833610653877258,Negative
这个很值钱吗？,0.5169978141784668,Negative
又老又脆,0.9785289764404297,Negative
-生日快乐 老爹-生日快乐 老爹,0.6897937059402466,Positive
虽然那天照相的不是我但是我的发型看起来还不错,0.9945775270462036,Positive
还有 驼鹿好搞笑啊,0.6508594155311584,Positive
我会珍藏起来的 小玉,0.7863902449607849,Positive
你给我带了什么,0.9399925470352173,Negative
巧克力会让我的牙齿变黑 奶酪会…,0.9142599105834961,Negative
这不关你们的事,0.8111251592636108,Negative
我还给你带了一样东西,0.8760797381401062,Negative
这是你的生肖,0.9020410180091858,Positive
-所以你多大岁数了 老爹？-小玉,0.5422159433364868,Negative
属狗的 今年应该不小了吧,0.8025131821632385,Positive
我去研究下这个,0.9648908972740173,Positive
老爹 我们还有生日蛋糕没吃,0.9822064638137817,Positive
你得庆祝生日啊,0.5096891522407532,Negative
我年轻的时候才会庆祝生日,0.6081486940383911,Positive
你不仅没拿到符咒 还坐坏了搜索仪,0.9964256882667542,Negative
搜索仪是用魔法造出来的,0.8005185127258301,Positive
很难再做出一个了,0.9977027773857117,Negative
对不起 主人,0.5178884267807007,Positive
或许该另外再雇个人干活了,0.9130704998970032,Negative
不要啊 主人 我会做得更好的,0.5613885521888733,Negative
太迟了,0.7859867811203003,Negative
特鲁 来见见阿福吧,0.7885451316833496,Positive
黑虎,0.9869901537895203,Negative
他看起来一点也不凶猛啊,0.6880701780319214,Positive
愤怒乌鸦掌,0.9920809864997864,Negative
泰山压顶,0.8023076057434082,Positive
双龙戏珠,0.9138907790184021,Negative
人不可貌相,0.9759939908981323,Negative
（老爹古董店）,0.8075940608978271,Positive
狗符咒是人类最好的朋友,0.6738988757133484,Positive
它能让拥有者永葆青春,0.9735597968101501,Positive
长生不老,0.6601200699806213,Positive
永生符咒,0.8696635961532593,Positive
龙叔 老爹一直是这样吗,0.802888810634613,Negative
不 小玉,0.518556535243988,Negative
老爹年轻的时候和我一样,0.9865917563438416,Positive
你是说等你到了老爹这个年纪,0.6649057865142822,Negative
你也会忧郁 便秘 满身大蒜味？,0.8527137041091919,Negative
小玉 你要尊重长辈,0.522900402545929,Negative
我们都要尊重长辈,0.9397299289703369,Positive
什么 这是什么,0.9978823065757751,Negative
一个符咒,0.8721570372581482,Negative
用巧克力做的,0.5668668746948242,Positive
我们现在还不知道,0.8643924593925476,Positive
猪符咒在哪里,0.5918810963630676,Positive
这些小猪巧克力,0.708846926689148,Negative
都是用猪符咒为模型刻出来的,0.9945027828216553,Negative
所以我还得去一趟巴伐利亚,0.6057615280151367,Negative
我想换个地方看看风景,0.7765446305274963,Negative
我跟你一起去,0.7851781249046326,Positive
太好了 反正没有保姆那我也得跟着去了,0.9365864992141724,Positive
但是老爹 你从来没离开过古董店啊,0.975264310836792,Positive
而且狗符咒怎么办呢,0.9913015961647034,Negative
研究可以迟点再说,0.638241171836853,Negative
我们还等什么呢,0.8880814909934998,Positive
系统显示,0.9970176219940186,Negative
成龙买了三张去巴伐利亚的飞机票,0.9883238077163696,Negative
黑手党的飞机正等着你们呢,0.9939165711402893,Negative
特鲁 你跟阿福一起去,0.8033851385116577,Negative
要听他的指挥,0.5137397646903992,Positive
等你们见到我们的朋友成龙…,0.6406815648078918,Positive
就让他尝尝我的西瓜粉碎拳,0.777762234210968,Positive
小玉 我去查查巧克力工厂,0.6374170780181885,Positive
你最好和老爹一起…,0.6153373122215271,Positive
待在这,0.6804100275039673,Negative
你知道吗 小玉巴伐利亚的嘻哈舞很出名,0.7411905527114868,Negative
-真的吗？-是啊 在这儿叫嗡吧舞,0.9958682060241699,Negative
我们从哪里开始找符咒？,0.5074650049209595,Positive
我不知道,0.6723581552505493,Negative
你把搜索仪坐坏了 记得吗,0.6112087368965149,Positive
还没找到的符咒只有虎符咒和…,0.500968337059021,Positive
猪符咒了,0.9931612014770508,Negative
你留在这儿守着 站着不许动,0.7583104968070984,Positive
这样我们能少废点东西,0.6714969277381897,Positive
成龙先生 您看,0.72804194688797,Positive
我的曾爷爷菲克尔发明了一种,0.9439999461174011,Positive
能大量融化可可豆的方法,0.8706737160682678,Positive
但我爷爷是个很迷信的人他不肯把方法传给后人,0.6018762588500977,Negative
你现在看到的这些现代化设备,0.9835551381111145,Positive
工作原理和以前差不多也可以做出美味巧克力,0.9690759181976318,Positive
那挺有意思的,0.5097827315330505,Negative
我爷爷也是个很慷慨的人他给这镇子捐了一栋钟楼,0.860765278339386,Positive
那你知道这个小猪巧克力从哪来的吗,0.9575581550598145,Negative
埃尔温？,0.7381852865219116,Negative
所有人都很喜欢埃尔温小猪,0.8760159611701965,Positive
爷爷把小猪当作幸运物,0.9019943475723267,Positive
没人知道为什么,0.9090354442596436,Negative
或许是因为他曾找到过一个猪符咒？,0.8909796476364136,Positive
你说什么？,0.8738858103752136,Negative
没什么,0.9815915822982788,Negative
你跳嘻哈舞也没散架嘛,0.5891141891479492,Negative
老爹,0.7309742569923401,Positive
你竟然吃奶酪？,0.9909600019454956,Negative
很好吃啊,0.991507887840271,Positive
但是奶酪会让你牙疼…,0.6531274318695068,Positive
你好像跟以前有点不一样了,0.774544358253479,Negative
比如？,0.5124713778495789,Negative
比如,0.6140570640563965,Negative
自从我们来到这儿你就没说过〝还有一件事〞,0.692947506904602,Positive
拜托 老爹 告诉我发生了什么,0.9146410822868347,Positive
不可能,0.944259524345398,Negative
可能,0.837275505065918,Negative
老爹 这也太酷了吧,0.9059768319129944,Positive
这东西让你也变酷了,0.984231173992157,Positive
你会一直留着它的 对吗,0.8767669200897217,Positive
你在找符咒吗？,0.9528696537017822,Negative
这里只有一个仿冒品,0.9784473776817322,Negative
我认识你吗？,0.6707814931869507,Negative
我叫阿福 是你死之前看到的最后一个人,0.7634629011154175,Negative
螳螂拳,0.8635430932044983,Negative
蛇拳,0.9140840768814087,Negative
莲花坐,0.6977831721305847,Negative
蝎子掌,0.9658074975013733,Negative
火烈鸟腿,0.972936749458313,Negative
这些小猪早都卖出去了,0.9956426620483398,Negative
飞龙螺旋,0.7408351302146912,Negative
猫爪熊爪掌,0.6912966966629028,Negative
猫抖水,0.9966956377029419,Negative
猫转身,0.9542223811149597,Negative
狒狒逃跑,0.9050877094268799,Negative
飞鹤捕虾,0.6628736853599548,Negative
黑虎压死成龙,0.9226610064506531,Negative
喂 黑虎,0.9974168539047241,Negative
把你的脚从阿龙身上拿开,0.8806601762771606,Negative
阿龙？,0.8144589066505432,Negative
要么滚开 要么受死,0.9627284407615662,Negative
你净说废话 拿点真本事出来啊,0.9719698429107666,Negative
老爹 龙叔都不是这家伙的对手,0.86335688829422,Negative
双龙戏珠,0.9138907790184021,Negative
猩猩折枝,0.8623106479644775,Negative
树枝易折 树根可不会,0.9793079495429993,Negative
龙叔 你还好吗,0.9711143374443054,Positive
老爹？,0.799056887626648,Negative
兔子反击 骡子踢腿,0.9765743613243103,Negative
龙虾爪 眼镜蛇缠绕,0.9891133308410645,Negative
牡蛎闭壳 鸭子踩水,0.9960923790931702,Negative
愤怒乌鸦掌,0.9920809864997864,Negative
感谢分享 愤怒乌鸦掌,0.9085447192192078,Negative
小玉 老爹居然能踢这么远,0.9272418022155762,Negative
加油 老爹,0.9423184990882874,Positive
象腿出击,0.9556829929351807,Negative
-老爹-老爹,0.5659599304199219,Positive
很好,0.8464678525924683,Positive
其实这招用的是拳头,0.7740718126296997,Negative
-老爹-老爹,0.5659599304199219,Positive
老爹 你没事吧,0.9686781167984009,Positive
说话呀老爹,0.7550963759422302,Positive
符咒猎人要退休了 成龙,0.6131375432014465,Positive
这工作太危险了,0.9977846741676331,Negative
-老爹-老爹,0.5659599304199219,Positive
-老爹-老爹,0.5659599304199219,Positive
老爹,0.7309742569923401,Positive
老爹,0.7309742569923401,Positive
我是老爹？,0.9169120192527771,Negative
你怎么了 你太弱了,0.9970466494560242,Negative
大嘴巴的拳头太硬了,0.9689750671386719,Negative
还有一件事 你还有事情没完成,0.8691891431808472,Negative
你必须找到猪符咒 弄清楚它的魔法,0.900563657283783,Positive
但是我已经死了,0.933202862739563,Negative
你怎么可能死？,0.9761378169059753,Negative
你还戴着永生符咒呢,0.559272825717926,Positive
哦 对啊,0.847027599811554,Negative
还有一件事,0.5538066625595093,Negative
老爹 你没事,0.9819564819335938,Positive
看吧,0.5167062878608704,Positive
多吃大蒜有好处,0.9113523960113525,Positive
我们必须赶在大嘴巴之前找到猪符咒,0.8971531391143799,Positive
-我们走-但我们都不知道符咒在哪,0.64610755443573,Positive
我们会知道的,0.8350822329521179,Positive
12点时会出现一只猪,0.9553309082984924,Negative
埃尔温戴了一顶小猪帽,0.9391780495643616,Negative
报时的时候我就发现这个了,0.5998215675354004,Positive
特鲁！,0.8747269511222839,Positive
谢谢你带我们找到了符咒,0.9329463839530945,Positive
不用客气,0.9036913514137268,Negative
你不是死了吗？,0.9964637160301208,Negative
我的象拳…,0.9099504947662354,Negative
你怎么这么害怕？,0.7269684076309204,Negative
他不过是个老头子而已,0.9982740879058838,Negative
三对一 我们可以对付他了,0.9652003049850464,Positive
小玉 去拿符咒,0.6082980036735535,Negative
哦 对,0.6456372141838074,Negative
大胖子 快去拦住那个女孩,0.8734461069107056,Positive
压死她 快点,0.9262768030166626,Negative
一虎杀两羊,0.9384176135063171,Negative
你练过吗,0.5990190505981445,Positive
跟骑车差不多,0.9793216586112976,Negative
上去,0.8266204595565796,Negative
龙叔！,0.9859604835510254,Positive
把它…,0.9806925654411316,Negative
给我,0.901805579662323,Negative
菲克尔爷爷就是用这只幸运小猪来融化可可豆的,0.9943563342094421,Positive
电眼逼人？,0.9766517281532288,Negative
电眼逼人,0.9899938702583313,Negative
时间不在他这边,0.9752994179725647,Negative
你这个业余的家伙,0.9984753727912903,Negative
电眼逼人,0.9899938702583313,Negative
带小玉走,0.943914532661438,Negative
趁我还能站起来我要去拿那个猪符咒,0.5581449866294861,Positive
老爹,0.7309742569923401,Positive
解释下吧 怎么回事,0.7649978995323181,Negative
阿龙 谢谢你让老爹又年轻了一回,0.9889432191848755,Positive
不过年轻一点都不好太危险了 太累了,0.7672385573387146,Negative
老爹需要休息一下,0.735156238079071,Positive
你休息吧 老爹,0.7465192079544067,Negative
小玉 你看见没有,0.9177506566047668,Negative
特鲁的例子告诉我们没人能阻挡时间,0.8707794547080994,Positive
-嘿 龙叔-嗯？,0.8962894678115845,Positive
你会做饭吗,0.5317614674568176,Negative
会啊,0.7869542241096497,Negative
我知道怎么煮鸡蛋,0.536858856678009,Positive
还会切水果 做饮料,0.9395534992218018,Positive
还会做面条,0.6779085993766785,Positive
所有速食我都会做,0.9882929921150208,Positive
炒鸡蛋 煎鸡蛋,0.7652230858802795,Negative
烤面包 做各种鸡蛋,0.8603047728538513,Positive
好吧 其实我不太会做饭但我喜欢吃,0.9939583539962769,Positive
如果你问我 这就是我的回答,0.8454369306564331,Positive
我知道今天的职业日你们都很兴奋,0.8869675993919373,Positive
但要等最后一节课你们的父母才会来,0.93929523229599,Positive
嘿 小玉 你的龙叔是不是要来给我们讲,0.9821954369544983,Positive
怎么做特工啊？,0.6533583998680115,Negative
那是当然 小柱你们听完一定会吓个半死,0.7820104360580444,Negative
是吗 你是说关于忍者 魔法符咒,0.8781257271766663,Positive
还有那个300多斤叫什么豆腐的故事吗？,0.8173568844795227,Negative
他的名字叫作…,0.6844527721405029,Positive
特鲁,0.7441164255142212,Negative
龙叔 老爹！,0.9743486642837524,Positive
小玉 把符咒交出来,0.7109149098396301,Negative
否则我就让你全家消失,0.9929417371749878,Negative
你们这些家伙才应该消失,0.9526228308677673,Negative
我应该相信你的 小玉,0.5856578350067139,Negative
今年再也没有作业了,0.9945874214172363,Negative
耶 太好了,0.9630812406539917,Positive
小玉 真棒,0.6418033242225647,Negative
-没有作业-小玉,0.9882605075836182,Negative
小玉,0.8620415925979614,Negative
小玉！,0.6924582123756409,Positive
如果你做完了白日梦那请你告诉我们意大利首都是哪里？,0.9038969874382019,Positive
是披萨？,0.9822826981544495,Negative
所以我一只手抱着小猫另一只拉着那个孤儿,0.9697232246398926,Positive
从二楼窗户跳下来,0.924065887928009,Negative
没错 我救了几条生命,0.6383207440376282,Positive
这就是消防员的日常工作,0.9275485277175903,Positive
谢谢你们 孩子们,0.9802858829498291,Positive
-真棒-太酷了,0.5882464051246643,Positive
太棒了 爸爸,0.9944891929626465,Positive
是很不错 小柱不过我龙叔的故事会更精彩,0.9788832068443298,Positive
为了发掘一件文物,0.6191087365150452,Positive
考古学家会耐心地用小刷子刷掉上面的泥土,0.8321617245674133,Positive
必须非常小心 否则就会破坏文物,0.8937235474586487,Negative
通常要花上好几个小时甚至是好几天,0.8304252624511719,Negative
这特工故事还真精彩呢,0.8018875122070312,Negative
有问题吗？,0.9383256435394287,Negative
龙叔 给我们讲讲那次你在驼鹿游乐园,0.9917392730712891,Positive
是怎么在过山车上打败黑影兵团的吧,0.9735519886016846,Positive
那个不适合今天的主题 小玉,0.9564121961593628,Negative
一旦文物出土…,0.766179621219635,Positive
是真的，他把那群黑影忍者打得落花流水,0.7423954010009766,Negative
他的格斗反应能力特别强 你们看,0.9578863382339478,Positive
小玉,0.8620415925979614,Negative
小玉的想象力很丰富 对吧 成先生,0.9960158467292786,Positive
没错,0.5850009322166443,Positive
她的臂力也挺不错的,0.9562264084815979,Positive
谢谢你 龙叔 你让我成了个大骗子,0.9589986801147461,Negative
小玉 我为13区工作这事要保密的 知道吗,0.9226930737495422,Positive
还有 今天是职业日我的职业本来就是考古学家,0.9754130840301514,Positive
下次出任务时我一定会把证据带回来,0.8911519050598145,Positive
什么下一次,0.5303965210914612,Negative
你不能再和我一起去做任务了 小玉,0.9860445261001587,Negative
别忘了 孩子们,0.9642195701599121,Positive
下周 记得把你们和父母一起工作的心得体会,0.9560873508453369,Positive
交上来,0.6780053973197937,Negative
布莱克警长已经找出符咒的位置了,0.9731014966964722,Positive
就在密克罗尼西亚,0.588545024394989,Negative
你还觉得考古无聊吗？,0.7298630475997925,Positive
我们从这里出发,0.9044960737228394,Positive
小玉 一定要记住 考古要有耐心,0.631774365901947,Negative
龙叔 我找到了,0.8632038235664368,Positive
你肯定在骗我,0.9992399215698242,Negative
这是猴符咒 它肯定是个海猴,0.9898023009300232,Negative
-喂-抓住他们,0.7258411049842834,Negative
是黑手党,0.9986353516578674,Negative
快跑,0.9532967209815979,Positive
龙叔,0.8085207939147949,Positive
-快回船上去-好吧,0.7637929916381836,Negative
把符咒交出来,0.8450112342834473,Negative
把符咒交出来 小丫头,0.6198648810386658,Positive
你们这些家伙应该全部消失,0.9731931686401367,Negative
住手,0.8503280878067017,Negative
我们干嘛要听他的话？,0.978363037109375,Negative
放开我 拉苏,0.6657068729400635,Negative
龙叔,0.8085207939147949,Positive
猴符咒快显灵,0.991104781627655,Positive
拜托了 魔法快出来啊,0.9665802717208862,Positive
在我变成牛之前 魔法快出来,0.7911200523376465,Positive
哇哦 我不想这样的,0.9679364562034607,Negative
-刚刚发生了什么-成龙变成马了,0.8896856307983398,Negative
不 成龙变成一头牛了,0.9982384443283081,Negative
交出符咒,0.7678175568580627,Negative
牛叔 龙叔？,0.8606904745101929,Positive
把他变回来,0.6241286993026733,Positive
看来这符咒可以变身,0.827374279499054,Positive
我看到了,0.6156992316246033,Positive
那我们把特鲁变成…,0.6764988303184509,Negative
你好 你是不是要漱漱口了？,0.733224630355835,Positive
你是谁,0.8949295878410339,Negative
我在哪,0.7908797860145569,Negative
我落水了,0.8707946538925171,Negative
我的心得体会肯定会很精彩,0.6325910091400146,Positive
喊茄子,0.9983779191970825,Negative
喂 小猴子 这不是给你的,0.9989544153213501,Negative
虽然这个上面有你的照片,0.6231523752212524,Negative
哦 天呐 龙叔,0.9598574638366699,Positive
特鲁 你好呀,0.7551162838935852,Positive
-你好-你好,0.6457756161689758,Positive
我们必须要找到那个符咒,0.6518910527229309,Positive
谁知道成龙和那个女孩还在不在岛上,0.5255528688430786,Positive
龙叔,0.8085207939147949,Positive
龙叔,0.8085207939147949,Positive
龙叔,0.8085207939147949,Positive
她在那,0.5016586184501648,Positive
龙叔,0.8085207939147949,Positive
阿龙？,0.8144589066505432,Negative
阿龙？,0.8144589066505432,Negative
阿龙 你落水了,0.5643834471702576,Negative
是的 老爹 我落水了,0.6273832321166992,Negative
还有一件事 猴符咒在小玉那里,0.6179553866386414,Positive
小玉是个好孩子,0.9888190627098083,Positive
还有一件事 坏人正在追她,0.8920337557792664,Negative
她需要你的帮助,0.7304089665412903,Negative
就是现在！,0.8178998827934265,Positive
-龙叔-小玉,0.5994052290916443,Negative
变身符咒,0.5683432221412659,Negative
把这个树桩变成机关枪,0.9776262640953064,Negative
这是魔鬼鱼 不对 快变回去,0.9978116154670715,Negative
我想这东西只能变动物,0.9981796741485596,Negative
既然这样 那把他们变成老鼠怎么样,0.9843367338180542,Negative
拉苏？,0.6742127537727356,Negative
-快去抢符咒-好的,0.9175913333892822,Positive
土猪 河马 长颈鹿,0.8251838088035583,Negative
快躲起来,0.8158196806907654,Negative
哦对了,0.6702215075492859,Negative
把我变成猴子,0.9969347715377808,Negative
她跑哪去了,0.9733158349990845,Negative
应该是这边,0.6417778730392456,Positive
好险啊,0.9861441850662231,Negative
好了 把我变回来,0.7674444913864136,Positive
别动！,0.6413945555686951,Negative
糟了,0.9981282353401184,Negative
别去那边,0.9887853860855103,Negative
小玉 你变成猴子了？,0.9969722032546997,Negative
好像不是这边,0.9727986454963684,Negative
她消失了,0.9845314621925354,Negative
看 符咒在那,0.6289665102958679,Negative
在一只猴子手上,0.7158586382865906,Negative
-抓住它-嘿 小猴子,0.5899019241333008,Negative
无论符咒在哪 我一定要拿回来,0.6614559292793274,Negative
-小玉-龙叔,0.6300147771835327,Negative
小玉,0.8620415925979614,Negative
小玉,0.8620415925979614,Negative
小玉…,0.7434067726135254,Positive
长颈鹿？,0.5211804509162903,Negative
我们是漂到非洲来了吗？,0.8980211615562439,Negative
小玉,0.8620415925979614,Negative
特鲁,0.7441164255142212,Negative
龙叔 那群坏蛋刚刚在追我,0.5032833218574524,Positive
所以我就把自己变成了猴子,0.9914714694023132,Negative
然后另外一只猴子抢走了符咒…,0.8881611824035645,Positive
走开,0.7626296281814575,Negative
糟糕 猴子不会说话,0.9990140199661255,Negative
好吧 第一个字 听起来像…,0.5380563735961914,Positive
少女,0.6420961022377014,Negative
你看起来是一只非常有趣的猴子但我得去找我侄女,0.8441569805145264,Negative
等等 别走,0.7763463854789734,Negative
我没打算给你照相,0.9850103259086609,Negative
太好了,0.8187772035598755,Positive
小玉 你知道小玉在哪？,0.8041309714317322,Negative
啊 箭头,0.9913702011108398,Negative
谢谢你 小猴子,0.8778654336929321,Negative
不,0.983972430229187,Negative
喂 放我下去,0.9016881585121155,Negative
龙叔,0.8085207939147949,Positive
放开我,0.7849805355072021,Negative
喂 你在干什么,0.7418290972709656,Negative
松开,0.9175483584403992,Negative
我是说 再见了 小猴子,0.9948757290840149,Negative
果然再见了,0.9959844350814819,Negative
我再也不会相信猴子指的方向了,0.9977052807807922,Negative
别动 待那别动,0.9430727958679199,Negative
很好 小猴子 没人会伤害你的,0.995639443397522,Positive
住手,0.8503280878067017,Negative
猴子跑了,0.9770982265472412,Negative
小玉在哪,0.9326192736625671,Negative
-拉苏-这是拉苏？,0.9890742897987366,Negative
告诉我你们把小玉怎么样了否则我就弄死拉苏,0.977627158164978,Negative
别激动 老兄,0.7688735723495483,Positive
我们先前追过她 就这样,0.9274635314941406,Negative
那小丫头把拉苏变成老鼠了,0.9991727471351624,Negative
然后我们就看见刚才那只猴子拿着符咒,0.9889306426048279,Positive
小玉把拉苏变成老鼠把她自己变成猴子？,0.9945370554924011,Negative
我成了猴子的叔叔,0.9972099661827087,Negative
小玉,0.8620415925979614,Negative
拿着符咒的猴子就是那个小丫头？,0.9627060890197754,Negative
小玉,0.8620415925979614,Negative
喂,0.8692213892936707,Positive
小玉,0.8620415925979614,Negative
过来 小玉,0.6704955101013184,Positive
是我 龙叔,0.5031217336654663,Positive
小玉,0.8620415925979614,Negative
哇 人猿泰山,0.9804521203041077,Positive
小玉 别跑,0.9272692203521729,Negative
住手,0.8503280878067017,Negative
我不需要洗澡,0.9572579860687256,Negative
我先走一步 妈妈,0.9777557849884033,Positive
小玉,0.8620415925979614,Negative
对不起 小玉 这么做都是为了你好,0.6572851538658142,Positive
把她变回来,0.5988214015960693,Positive
小玉 你把符咒弄坏了？,0.8674002885818481,Negative
你给我拿过来,0.5991736054420471,Negative
变回来,0.601068913936615,Negative
我回来了,0.8123513460159302,Positive
符咒没坏,0.5661557912826538,Positive
我们把他变成狗吧 我喜欢狗,0.9407804608345032,Negative
你为什么想把他变成你喜欢的东西？,0.6495545506477356,Positive
变成猫也行,0.9792906045913696,Negative
不行 猫太高冷了,0.9663065671920776,Negative
变成蟑螂怎么样 我们可以踩死他,0.9947689771652222,Negative
-变成鸸鹋-好呀,0.9763725399971008,Negative
鸸鹋是什么？,0.7640904188156128,Negative
不知道 反正听起来不错,0.9588431715965271,Positive
不如变成我们可以吃的动物吧,0.7040780186653137,Negative
火鸡成龙,0.8731399178504944,Negative
不 那样你们就成食人族了,0.8781439661979675,Negative
把我变回来,0.6766159534454346,Positive
龙叔,0.8085207939147949,Positive
小玉 那你是谁？,0.9747319221496582,Negative
把符咒给我,0.8366490602493286,Negative
变大象,0.9069467186927795,Negative
小玉 这样变不好,0.9905365109443665,Negative
赶快修补一下 变老鼠…,0.8904482126235962,Negative
-龙叔小心-变回来,0.7412132620811462,Negative
变火烈鸟,0.9857967495918274,Negative
袋鼠,0.62662672996521,Negative
这次变得不错,0.5170940160751343,Negative
-龙…-变兔子,0.9917892217636108,Negative
变回来,0.601068913936615,Negative
希望这次如我所愿,0.8600694537162781,Positive
嗨 妈妈,0.9874892830848694,Positive
妈妈？,0.8700798749923706,Positive
欢迎来到我家,0.683600902557373,Positive
现在请小玉读她的心得体会,0.6538035273551941,Positive
那天,0.5703322887420654,Negative
我和龙叔一起潜下海底去找文物,0.9660883545875549,Positive
但一场暴风雨让我们都落水了,0.8085616230964661,Negative
就这样吗,0.990528404712677,Negative
那儿有好多猴子 还有…,0.7855659127235413,Negative
为了发掘一件文物,0.6191087365150452,Positive
考古学家会耐心地用小刷子刷掉上面的泥土,0.8321617245674133,Positive
必须非常小心 否则就会破坏文物,0.8937235474586487,Negative
嘿 龙叔 你养过宠物吗,0.9408069252967834,Positive
我喜欢宠物,0.9394487142562866,Positive
宠物对人类非常有益,0.9901415705680847,Positive
它是我们的伙伴 我们的朋友,0.8237001299858093,Positive
但是养了宠物 就得整天陪着它们,0.9379685521125793,Positive
我记得很久以前我养过三条圣伯纳犬 都是大狗,0.855239748954773,Negative
我喜欢大狗,0.8520171642303467,Negative
但问题是 那时候 我得到处拍电影,0.8483097553253174,Positive
我出去六个月后回来逗狗,0.9390310049057007,Negative
它居然咬我,0.9946540594100952,Negative
它听不懂我的话了所以那样就不太好,0.9838111996650696,Negative
不过等我以后退休了安定下来了 养狗就没问题了,0.6615546345710754,Positive
（吃派比赛）,0.9363247156143188,Positive
虎符咒就在其中一个派里,0.7116641998291016,Positive
小派一吃 答案自现,0.5256239771842957,Positive
我们去参加吃派比赛就能找到它,0.8927582502365112,Positive
最妙的是,0.5659897923469543,Positive
对手只有这位绿色背带裤先生,0.8690884113311768,Positive
（4号）,0.5323154330253601,Negative
看来不止他了,0.7319125533103943,Negative
特鲁可能已经吃不下了,0.8979982733726501,Negative
比赛开始了,0.9157447218894958,Positive
看看这个小姑娘,0.8864487409591675,Positive
挥舞刀叉 大快朵颐,0.9947669506072998,Positive
爷爷慢悠悠,0.700112521648407,Negative
真像只小狗狗,0.9993187189102173,Negative
咬到了个脆脆的东西,0.9974362254142761,Positive
（1号）,0.6155732274055481,Negative
谢谢,0.8412238955497742,Negative
给我那个...,0.966521680355072,Negative
他想要派 对不,0.8873120546340942,Negative
47个派,0.9760472774505615,Negative
新纪录诞生了,0.8245197534561157,Positive
经历了九个世纪终于找出了全部12个符咒,0.6880971789360046,Positive
而我只拥有两个 成龙坐拥十个,0.5625037550926208,Positive
你真让我失望 瓦龙,0.9975767731666565,Negative
圣主 虽然成龙把符咒锁在了13区,0.8113982081413269,Positive
但这并不代表我们找不到,0.9893022179603577,Negative
新的一年即将来临,0.816106379032135,Positive
我必须在那之前拿到全部符咒,0.5755153894424438,Negative
否则你休想得到金鸡王宝藏,0.9622871279716492,Negative
特鲁,0.7441164255142212,Negative
把成龙给我抓过来,0.9527164101600647,Negative
他一定会交待13区的位置,0.8951562643051147,Positive
只要方法得当,0.6792309284210205,Negative
过年真爽,0.7068262100219727,Positive
有这么多糖吃,0.9614351391792297,Negative
小玉 还有两天才过年呢,0.6633186936378479,Negative
找到啦,0.6430360078811646,Negative
阿龙 虎符咒拥有平衡之力,0.9693836569786072,Positive
酷 那么有它的人就不会失去...,0.9884372353553772,Positive
你爸妈把你从香港送到这来就是想让你学会平衡,0.7082636952400208,Positive
每个人身上都有相互冲突的力量,0.5901569724082947,Negative
阴与阳 光与暗,0.5844411849975586,Positive
善与恶,0.8414739966392517,Negative
龙叔也有黑暗面吗,0.8689671158790588,Positive
有啊 它叫做小玉,0.7984138131141663,Negative
可平衡根本就不算真正的力量,0.9926984906196594,Negative
说得对 我也很乐意将这块没用的符咒送进13区,0.9792115688323975,Negative
这样就不用费脑子想这样的问题了,0.9965483546257019,Positive
小玉也可以给她亲爱的老爹泡杯茶了,0.9509772062301636,Positive
裂了？,0.9965516328811646,Negative
怎么会...,0.9116290211677551,Negative
（1号）,0.6155732274055481,Negative
-是面镜子-是面镜子,0.994426965713501,Negative
-另外一半呢-另外一半呢,0.9835890531539917,Negative
-老爹-怎么了,0.9374309182167053,Negative
我踩到了一只虫子,0.9873176217079163,Negative
茶泡好了 亲爱的老爹,0.9984157085418701,Positive
真好吃,0.9818821549415588,Positive
龙叔 你怎么吃我的糖,0.5633291602134705,Negative
不吃啦,0.9742626547813416,Negative
有牛奶吗,0.7203754186630249,Positive
阿龙什么情况,0.9668948650360107,Negative
成了嘤嘤的爱哭鬼,0.9921157956123352,Negative
