text,score,label
(Grunting),0.9929026961326599,NEGATIVE
I don't understand why they were after--,0.9994820952415466,NEGATIVE
"Jackie, the coolest thing ever happened.",0.9997414946556091,POSITIVE
"I went right off the bridge, but I didn't fall.",0.9956604838371277,POSITIVE
"I, like, stopped in midair,",0.9846521615982056,NEGATIVE
and then I ran back just like in cartoons.,0.9983347058296204,NEGATIVE
I can fly.,0.9997045397758484,POSITIVE
"Jade, enough fooling around.",0.9977586269378662,NEGATIVE
Fooling around? I just saved your butt!,0.9934415817260742,NEGATIVE
"Language, Jade.",0.5055627822875977,NEGATIVE
"The dark hand is after you,",0.9974676370620728,POSITIVE
and I want to know why.,0.9089826345443726,NEGATIVE
Unh.,0.9949461817741394,NEGATIVE
The talisman.,0.9941494464874268,POSITIVE
I don't have it! You guys have it.,0.9944407343864441,NEGATIVE
Don'tcha?,0.9922366738319397,NEGATIVE
Ungh.,0.9949162006378174,NEGATIVE
"Oh, uh...",0.9808164238929749,NEGATIVE
"Tohru: The tracker points to the girl,",0.9931977987289429,POSITIVE
but she does not have the talisman.,0.9920037388801575,NEGATIVE
"Well, it must be hidden on her <i> somewhere,</i> tohru.",0.9375509023666382,NEGATIVE
I'm sure she didn't eat it.,0.9984865188598633,NEGATIVE
Shendu: Man <i> is</i> much the wiser,0.9988687634468079,POSITIVE
when he looks within.,0.997835099697113,POSITIVE
I understand.,0.9995589852333069,POSITIVE
And while you're at it...,0.9803637862205505,POSITIVE
Eliminate Jackie chan.,0.9937422871589661,NEGATIVE
Jade: Hello?,0.9324252009391785,POSITIVE
Let me out of here! I mean it!,0.6355871558189392,POSITIVE
Just wait'll - the jackinator comes to.,0.9900689721107483,NEGATIVE
You guys are gonna get <i>so</i> creamed.,0.99236661195755,NEGATIVE
Jade?,0.9851605892181396,NEGATIVE
Jackinator?,0.991356372833252,NEGATIVE
(Elevator bell rings),0.9682409167289734,POSITIVE
Tohru: Aha.,0.9922122955322266,NEGATIVE
"Aha, what? What's aha?",0.998160183429718,NEGATIVE
What are you gonna do with that?,0.9668201208114624,NEGATIVE
"Oh, boy.",0.9810663461685181,POSITIVE
The rooster thing's in my stomach.,0.6135903000831604,POSITIVE
But when did I--,0.9941510558128357,NEGATIVE
the restaurant! - The restaurant!,0.9993719458580017,POSITIVE
How could you not notice you swallowed a golf ball?,0.5211742520332336,NEGATIVE
I told you to chew your food.,0.9535725116729736,NEGATIVE
It was soup!,0.9643536806106567,NEGATIVE
Never mind. We have to get you out of here,0.6971061825752258,POSITIVE
before he gets the talisman out of you.,0.9788638949394226,NEGATIVE
The <i> magic</i> uncle was talking about.,0.9973457455635071,POSITIVE
I'll fly out!,0.9995800852775574,POSITIVE
(Groaning),0.9984962940216064,NEGATIVE
(Straining),0.9974714517593384,NEGATIVE
"Jade, even if you could fly--",0.9350282549858093,NEGATIVE
and I'm not saying you can--,0.9965699911117554,NEGATIVE
"you are tied down to a big, heavy table",0.9871494174003601,NEGATIVE
which is bolted to the floor!,0.997789740562439,NEGATIVE
Jade: Grrr!,0.9505913257598877,POSITIVE
Jackie: Jade?,0.9846177101135254,NEGATIVE
Whoa.,0.7333229780197144,POSITIVE
Oh...You're tele-tele-tele--,0.9913074374198914,NEGATIVE
you can move things with your mind!,0.9997281432151794,POSITIVE
"No, with my stomach! (Gasps)",0.9862709045410156,NEGATIVE
Hold still.,0.9928247928619385,POSITIVE
"Focus, focus, focus, focus, focus.",0.9979238510131836,POSITIVE
Grrrrrr!,0.5703214406967163,NEGATIVE
Why do you growl?,0.9913766384124756,NEGATIVE
Heh?,0.9917150139808655,NEGATIVE
Ungh!,0.9914132356643677,NEGATIVE
"Guess I have that ""power within"" you were talking about.",0.995561957359314,POSITIVE
Not what I meant. Now cut yourself free!,0.999679684638977,NEGATIVE
"Uh, right.",0.9838839173316956,POSITIVE
(Grunting and groaning),0.9971965551376343,NEGATIVE
(Elevator bell rings),0.9682409167289734,POSITIVE
"Yo, big t, what's all the racket down--",0.5484469532966614,POSITIVE
chan.,0.9728959798812866,POSITIVE
"Jade, run...Fly...Something!",0.9137900471687317,NEGATIVE
Whoa!,0.9698188304901123,POSITIVE
Huh?,0.9917182922363281,NEGATIVE
Get the girl.,0.8106508255004883,POSITIVE
"Payback time, Jackson.",0.9781433343887329,POSITIVE
Nyah-nyah!,0.9887899160385132,POSITIVE
I <i> hate</i> fish.,0.9997366070747375,NEGATIVE
Why fight when you can run?,0.9923075437545776,NEGATIVE
You're learning.,0.9997809529304504,POSITIVE
This way!,0.9997218251228333,POSITIVE
(Elevator bell rings),0.9682409167289734,POSITIVE
And when you <i> can't</i> run?,0.9980065226554871,NEGATIVE
Don't watch.,0.9557427763938904,NEGATIVE
Tcha. Like I'm not gonna watch.,0.9980835914611816,NEGATIVE
Nooo!,0.8689819574356079,NEGATIVE
Unh!,0.989816427230835,NEGATIVE
I can take him!,0.9997161030769348,POSITIVE
Hee-yah!,0.9838781356811523,NEGATIVE
Uhhh-uhhh-ahh.,0.9939868450164795,NEGATIVE
(Grunting),0.9929026961326599,NEGATIVE
Whoa!,0.9698188304901123,POSITIVE
Stop helping!,0.9995285272598267,NEGATIVE
Stop helping!,0.9995285272598267,NEGATIVE
Heh. Sorry.,0.9997609257698059,NEGATIVE
Jackie!,0.9993489384651184,POSITIVE
Gotta hit tohru,0.994532585144043,POSITIVE
with the biggest thing I can find...,0.9963143467903137,POSITIVE
Himself!,0.9974228143692017,POSITIVE
Hoowahh!,0.9395371675491333,NEGATIVE
Huh?,0.9917182922363281,NEGATIVE
(Grunts) He's big.,0.9924818873405457,POSITIVE
Can't hold much longer.,0.9992050528526306,NEGATIVE
"Oh, no.",0.9975526928901672,NEGATIVE
(Grunts) Unh.,0.998285710811615,NEGATIVE
Whoa!,0.9698188304901123,POSITIVE
"Heh, sorry.",0.9996753931045532,NEGATIVE
"I'm telling you, uncle was right.",0.9991604089736938,POSITIVE
The talismans <i> do</i> possess magic powers.,0.9988735318183899,POSITIVE
"Of course they do, Jackie.",0.9989099502563477,POSITIVE
"Now, why don't you get some sleep.",0.9983339905738831,NEGATIVE
All my stuff?,0.989700198173523,NEGATIVE
How'd it get here?,0.9954447746276855,NEGATIVE
"Until we can take down the dark hand,",0.8522505760192871,POSITIVE
it's safer for you here inside section 13.,0.9765914678573608,NEGATIVE
I hope it feels like home.,0.999688982963562,POSITIVE
But...What about uncle?,0.9850522875785828,NEGATIVE
<i>Good</i> magic is stronger than <i> bad</i> magic.,0.9975312352180481,POSITIVE
He refused to move. Something about,0.9979739785194397,NEGATIVE
messing up his feng shui something.,0.9979554414749146,NEGATIVE
Uncle is very stubborn.,0.9931334853172302,NEGATIVE
Stomach successfully pumped.,0.9995946288108826,POSITIVE
(Groaning),0.9984962940216064,NEGATIVE
Cock-a-doodle-do.,0.966087818145752,NEGATIVE
What about her?,0.9907033443450928,NEGATIVE
I trust you'll keep your niece in check.,0.9996204376220703,POSITIVE
(Jade gasps),0.951693058013916,NEGATIVE
Does this mean I'm a secret agent?,0.9946780204772949,NEGATIVE
No! - No!,0.9985669255256653,NEGATIVE
Ohh!,0.845105767250061,POSITIVE
"Emmanuel: Hey, Jackie.",0.9990822076797485,POSITIVE
Why do you do all your own stunts in your movies?,0.9975274205207825,NEGATIVE
I was doing stunts so many years.,0.9864830374717712,POSITIVE
The audience see the actor or the bad guy--,0.9883949756622314,POSITIVE
"they do all the stunts,",0.9975195527076721,POSITIVE
then the audience just clapped.,0.998454213142395,POSITIVE
"Then I look at my friend,",0.9995217323303223,POSITIVE
"""hey, that's not the actor. That's me.""",0.999160885810852,NEGATIVE
"Then I promised myself, one day,",0.9297223091125488,NEGATIVE
"when I become a star, I want to do my own stunts.",0.9530081152915955,POSITIVE
"I will turn around, let the audience see that's me,",0.9997480511665344,POSITIVE
that's not the double.,0.9737457036972046,NEGATIVE
"And also, I want to show my children, my grandchildren,",0.9996938705444336,POSITIVE
"look, that's your grandfather.",0.9972447156906128,POSITIVE
That's your--your father.,0.9990196228027344,POSITIVE
And besides...,0.9926455020904541,POSITIVE
I just like it.,0.9998843669891357,POSITIVE
(Breathing hard),0.6021203994750977,POSITIVE
A Chinese talisman in the tip of Mexico.,0.9434590935707092,POSITIVE
Uncle wasn't kidding,0.9607502222061157,NEGATIVE
about the 4 corners of the globe thing.,0.7744232416152954,POSITIVE
Finn: He's in the pyramid.,0.895000696182251,POSITIVE
Let's move.,0.9991740584373474,POSITIVE
"Uh, don't pyramids have mummies inside them, sir?",0.9877333641052246,NEGATIVE
Only in Egypt.,0.7230917811393738,NEGATIVE
Why don't we just let chan find the talisman?,0.9976696372032166,NEGATIVE
Just take it from him when he climbs out.,0.997035026550293,POSITIVE
"Listen, new guy,",0.983819305896759,POSITIVE
we don't know what power this ox talisman has.,0.9989363551139832,NEGATIVE
Chan might come bustin' out of there 50 feet tall,0.9961078763008118,POSITIVE
with laser eyes.,0.9971926808357239,POSITIVE
I don't want to fight giant laser eyes!,0.9976353645324707,NEGATIVE
"Everyone after him! Now, now, now!",0.9932680726051331,POSITIVE
Huh?,0.9917182922363281,NEGATIVE
Where is it?,0.9967371821403503,NEGATIVE
Arrghh!,0.9626245498657227,NEGATIVE
Augh!,0.8954960703849792,POSITIVE
"Finn: Thanks for all your hard work, chan.",0.9996077418327332,POSITIVE
"Hey, where is it?",0.6011302471160889,POSITIVE
I don't know! Finn: Liar.,0.9993506073951721,NEGATIVE
Where is the talisman?,0.9967161417007446,NEGATIVE
Someone else must've found it.,0.9938733577728271,NEGATIVE
Years--centuries ago!,0.5569707751274109,POSITIVE
I do not believe you.,0.9997103810310364,NEGATIVE
(Spooky voice) Ooh-h-h-h-h!,0.9950301647186279,POSITIVE
Ooh-h-h-h!,0.9601589441299438,POSITIVE
Mummy!,0.9965196847915649,POSITIVE
Mummy: Oooh-h-h!,0.9226962327957153,POSITIVE
Oooh-h-h-h!,0.9934918284416199,POSITIVE
Mummy! Run!,0.9769198894500732,NEGATIVE
Oooh-h-h!,0.993044912815094,POSITIVE
Jade?!,0.9391040802001953,NEGATIVE
"<i>Qu pasa, Jackie?</i>",0.9895632863044739,NEGATIVE
Chan!,0.9986306428909302,POSITIVE
Run!,0.9942545294761658,NEGATIVE
(All panting),0.9915552735328674,NEGATIVE
After them!,0.9987731575965881,POSITIVE
Why are you here?,0.9949772953987122,NEGATIVE
You are supposed to be back at the hotel,0.8718520402908325,NEGATIVE
doing your homework!,0.9987867474555969,POSITIVE
Lucky for you I breezed through.,0.9997205138206482,POSITIVE
Tohru was gonna bust you like a piata.,0.9994226694107056,POSITIVE
"Thank you, but don't finish your homework early again.",0.9902845025062561,NEGATIVE
It's too dangerous.,0.9996048808097839,NEGATIVE
"Whoa, dude!",0.9677268862724304,POSITIVE
I'm sorry! I'll bring it back! Thank you!,0.9982638955116272,POSITIVE
Whoa! - Whoa! - Whoa!,0.8961310386657715,POSITIVE
"Jade: Oh, yeah!",0.9991233944892883,POSITIVE
Aah! Aah! - Aah!,0.9431230425834656,NEGATIVE
(Sputtering),0.9996894598007202,NEGATIVE
Think--think there's sharks?,0.9898703694343567,NEGATIVE
"The ancient pyramids,",0.9386224746704102,POSITIVE
"the hang-gliders,",0.9260180592536926,NEGATIVE
the churros!,0.9638587236404419,POSITIVE
"Mexico is mondo-coolio, Jackie!",0.9969436526298523,POSITIVE
The talisman could be a million miles away.,0.9812555909156799,NEGATIVE
"Let's ask around, see what the locals know.",0.7545642852783203,POSITIVE
"Ooh, mariachis.",0.9912073016166687,POSITIVE
"Ok, but don't go anywhere.",0.9984040856361389,NEGATIVE
Uh-huh.,0.970415472984314,NEGATIVE
<i>:Hola!</i> I am paco.,0.9986118078231812,POSITIVE
What might a charming seorita such as yourself,0.9963131546974182,POSITIVE
be doing this evening?,0.5783413052558899,NEGATIVE
Eeyeew! Are you asking me on a date?,0.8438434600830078,POSITIVE
"Oh, no, no, no.",0.9979197382926941,NEGATIVE
I am gathering an audience for El toro fuerte.,0.9995853304862976,POSITIVE
El who-o what-e?,0.991916835308075,NEGATIVE
"El toro fuerte, Mexico's mightiest wrestler.",0.9970620274543762,POSITIVE
He has never lost a match.,0.9996682405471802,POSITIVE
I want to grow up to be just like him.,0.9992300271987915,POSITIVE
Wrestling? Tsst! Everyone knows it's all fake.,0.999636173248291,NEGATIVE
(Gasps),0.9741412401199341,NEGATIVE
El toro fuerte is no fake.,0.9970807433128357,POSITIVE
"El toro fuerte's undefeatable,",0.9833787083625793,NEGATIVE
because El toro fuerte is the best!,0.9998699426651001,POSITIVE
"Oh, really?",0.7125952839851379,NEGATIVE
See that guy over there?,0.9894848465919495,POSITIVE
<i>He's</i> the best wrestler in the world.,0.9998526573181152,POSITIVE
The mouse man?,0.9877668619155884,NEGATIVE
He can smack your boy down.,0.9987298846244812,NEGATIVE
Cannot.,0.9994935989379883,NEGATIVE
Can too.,0.9970678687095642,POSITIVE
Cannot. - Can too.,0.9992035031318665,NEGATIVE
Cannot. - Can too.,0.9992035031318665,NEGATIVE
"Then the 2 best should meet, don't you think?",0.9979548454284668,POSITIVE
"I will see you <i> and</i> your mouse man tonight, seorita...",0.9995262622833252,POSITIVE
Jade.,0.9039792418479919,POSITIVE
"<i>Adios, Jade.</i>",0.9967238306999207,POSITIVE
"Jackie, we <i> have</i> to go to the wrestling match.",0.9308522939682007,POSITIVE
Nice 'brero.,0.9998408555984497,POSITIVE
I'm glad you like it.,0.9998177886009216,POSITIVE
They had your size.,0.9987316727638245,POSITIVE
"<i>Gracias, amigo.</i>",0.9803051948547363,POSITIVE
"Anyway, I told this boy",0.929721474647522,NEGATIVE
that you're the best wrestler in the world.,0.9998632669448853,POSITIVE
You have to prove it.,0.9926270842552185,POSITIVE
"Jade, one should not fight for the sake of fighting,",0.9828094840049744,NEGATIVE
but only when one has no other choice.,0.9782585501670837,NEGATIVE
Makes sense.,0.9997109770774841,POSITIVE
When you get in the ring,0.9959405660629272,POSITIVE
"and this El toro guy starts wailing on you,",0.7846659421920776,NEGATIVE
you'll have no other choice.,0.9982218146324158,NEGATIVE
"Uh, you have an interesting mind, young Jade.",0.9997978806495667,POSITIVE
Jackie! You've nothing better to do tonight.,0.9046626091003418,NEGATIVE
"Oh, I don't?",0.9935582280158997,NEGATIVE
How about search for the ox talisman?,0.9985519051551819,NEGATIVE
But you said yourself it could be a million miles away.,0.9905527830123901,NEGATIVE
Or right under our noses.,0.900816023349762,NEGATIVE
Humph! Didn't peg chan as a sports fan.,0.8105042576789856,POSITIVE
What sport?,0.9206080436706543,NEGATIVE
Wrestling's fake. Everybody knows that.,0.9994753003120422,NEGATIVE
"You came all the way here,",0.9875020980834961,POSITIVE
and you're <i> not</i> going to get in the ring?,0.9990978240966797,NEGATIVE
Jackie!,0.9993489384651184,POSITIVE
"<i>Buenas noches,</i> Jade.",0.8320130705833435,POSITIVE
Paco! Hi.,0.9991744160652161,POSITIVE
I see you have brought a challenger for El toro fuerte.,0.9995573163032532,POSITIVE
Not exactly.,0.9995063543319702,NEGATIVE
"Paco, can you tell me what this is?",0.9878299236297607,NEGATIVE
"Of course. It is the sign of El toro fuerte,",0.9910953044891357,POSITIVE
for he is strong like the ox.,0.9996546506881714,POSITIVE
"(Whispering) I would fear him, too, if I were you.",0.9644585847854614,NEGATIVE
"Come, Jade. We have seats right in front.",0.9992278814315796,POSITIVE
"Um, El toro fuerte?",0.993770182132721,NEGATIVE
<i>Si.</i>,0.8150774836540222,NEGATIVE
"Uh, I'm from housekeeping.",0.9855184555053711,NEGATIVE
There's been a mix-up.,0.9936510920524597,NEGATIVE
Your mask has not been properly cleaned.,0.9997661709785461,NEGATIVE
What? El toro fuerte <i>never</i> removes his mask.,0.9962544441223145,NEGATIVE
"Uh, that's what I told my boss, but he won't listen.",0.9904127717018127,NEGATIVE
He insists you cannot fight with a dirty mask.,0.9460760951042175,NEGATIVE
You--,0.9990285634994507,POSITIVE
"hello, chan.",0.9988941550254822,POSITIVE
The talisman?,0.9818660616874695,NEGATIVE
Huh?!,0.9768936038017273,NEGATIVE
Get him!,0.9009608030319214,NEGATIVE
Where'd he go?,0.9896777868270874,NEGATIVE
Whoa! - Seor!,0.9496297836303711,POSITIVE
It is time.,0.9919940233230591,POSITIVE
"<i>Amigos,</i> welcome to <i> lucha libre!</i>",0.9995501637458801,POSITIVE
Tonight 2 titans will clash here in this very ring.,0.9990069270133972,POSITIVE
El pollo enmascarado...,0.8052076101303101,POSITIVE
And the undefeated champion...,0.9997662901878357,POSITIVE
El toro fuerte!,0.9987888932228088,POSITIVE
"Tonight one shall drink deep from the cup of victory,",0.9976910352706909,POSITIVE
and the loser shall be unmasked!,0.8974964618682861,NEGATIVE
Where'd they get <i>this</i> mouse man?,0.9984581470489502,NEGATIVE
Jackie?,0.9719911217689514,NEGATIVE
Awesome! You're gonna do it!,0.9998751878738403,POSITIVE
Only because I have no other choice.,0.9972928166389465,NEGATIVE
"If I win, El toro will be unmasked,",0.9940417408943176,POSITIVE
and I can take the talisman before valmont's thugs do.,0.9708448052406311,NEGATIVE
Grrr!,0.9796969294548035,POSITIVE
Ooh!,0.9948550462722778,POSITIVE
(Chanting) Tor-o! Tor-o! Tor-o!,0.9804478883743286,NEGATIVE
Ok then.,0.999657154083252,POSITIVE
Hyiii--oh!,0.9979603290557861,POSITIVE
(Groans),0.9989073276519775,NEGATIVE
<i>Uno...Dos...Tres!</i>,0.990165650844574,NEGATIVE
The winner!,0.999805748462677,POSITIVE
"Jade, do not watch.",0.982819139957428,NEGATIVE
This is the part where Jackie must lose his mask,0.9990776777267456,NEGATIVE
"and, regrettably, his dignity.",0.9934508800506592,NEGATIVE
It's chan! Get him!,0.5937328338623047,NEGATIVE
No.,0.9972889423370361,NEGATIVE
He does not have the talisman.,0.9983726143836975,NEGATIVE
"Remember, Jackie,",0.9958587288856506,POSITIVE
each talisman possesses a different magic.,0.9992352724075317,POSITIVE
"Yes, yes, uncle.",0.9995355606079102,POSITIVE
"12 animals, Chinese zodiac.",0.9900532364845276,POSITIVE
One more thing.,0.9171428680419922,POSITIVE
What happened to you?,0.9981192946434021,NEGATIVE
"You lost that match so fast,",0.996455192565918,NEGATIVE
and he gave you such a whupping!,0.8992449045181274,NEGATIVE
I know. He was strong.,0.9998643398284912,POSITIVE
Hmm. Perhaps the power of the ox talisman,0.9464474320411682,NEGATIVE
is strength.,0.9998674392700195,POSITIVE
"Oh, of course! Strength!",0.999863862991333,POSITIVE
One more thing.,0.9171428680419922,POSITIVE
Ow!,0.9866064190864563,NEGATIVE
Jackie! Jackie!,0.9994533658027649,POSITIVE
